Pitcher_ID,Throwing_Hand,Throw_Cutter,Throw_Sinker,Count_Pitches,Max_Velocity,Max_Break,Diff_Velocity,Diff_Spin,Sim,Strikeout_Rate
2134,Left,No,No,4,93.708,9.618,9.646,932.753,0.43259696,7.06
2135,Right,No,No,4,92.085,10.856,12.777,1342.9,0.14064901,9.02
2136,Left,No,No,4,91.827,12.023,13.727,1424.77,0.08057815,6.85
2137,Right,No,No,4,88.989,12.673,13.218,1108.76,0.48661053,6.62
2138,Left,No,No,4,97.102,11.935,15.018,875.186,0.52016657,9.76
2139,Right,No,No,5,88.397,12.269,10.801,1230.69,0.66341049,4.9
2140,Left,No,No,5,92.251,10.838,9.726,837.278,0.60959338,4.62
2141,Right,No,No,5,87.061,14.226,16.294,1252.88,0.58307803,5.64
2142,Left,No,No,4,92.681,10.545,11.682,1070.35,0.80913713,7.58
2143,Right,No,No,4,93.116,11.365,14.998,1427.55,0.63135611,7.18
2144,Right,Yes,No,4,93.499,10.726,11.728,1371.07,0.32323954,8.97
2145,Right,No,Yes,4,96.146,11.032,12.949,1266.96,0.42802242,8.76
2146,Right,No,No,5,89.784,12.012,12.983,1689.43,0.43690665,7.75
2147,Left,No,No,6,91.53,13.025,14.67,839.408,0.00774849,7.27
2148,Right,No,No,4,95.185,11.587,14.931,849.729,0.58140041,8.77
2149,Left,No,No,3,94.67,11.084,10.588,787.135,0.20909052,8.96
2150,Right,No,No,2,94.269,11.745,13.123,939.797,0.04144487,8.7
2151,Right,No,No,3,95.666,8.318,11.558,1406.07,0.1832422,9.81
2152,Right,No,No,4,93.965,12.649,14.93,1240.48,0.34621123,7.63
2153,Left,No,No,4,90.108,11.54,13.676,1063.3,0.87518745,7.87
2154,Left,No,No,4,91.38,11.115,10.169,992.244,0.4666942,9.02
2155,Right,No,No,3,93.445,9.021,9.354,1219.6,0.9520382,7.87
2156,Right,Yes,No,2,96.757,9.669,12.922,1663.03,0.40063881,10.79
2157,Left,No,No,4,92.854,11.945,12.194,950.247,0.0208385,9.77
2158,Left,No,No,3,91.826,11.433,9.636,1324.36,0.34392462,9.73
2159,Left,No,No,4,95.424,9.893,11.256,1360.86,0.62480507,8.59
2160,Right,No,No,4,95.187,9.904,11.498,1413.14,0.53700599,7.56
2161,Right,No,No,5,91.489,9.731,9.637,1627.86,0.99998707,9.4
2162,Right,No,No,4,90.467,14.467,18.972,1328.76,0.44577634,8.55
2163,Right,No,No,2,91.492,12.824,14.921,1076.4,0.90540802,10.41
2164,Right,No,No,4,94.436,12.883,17.051,1372.03,0.41071408,9.22
2165,Right,No,No,2,90.8,9.629,8.806,1046.74,0.85493765,10.88
2166,Right,No,No,4,92.485,8.941,6.859,1346.61,0.95214393,9.4
2167,Right,No,No,3,95.571,9.419,10.938,1323.3,0.23508146,7.56
2168,Right,No,No,4,90.919,11.998,11.275,759.394,0.3419795,7.24
2169,Left,No,No,4,96.315,9.185,12.042,936.407,0.3710755,7.93
2170,Right,No,No,5,94.468,11.506,13.773,1722.81,0.78355916,8.99
2171,Left,No,No,3,92.965,10.919,12.618,1168.13,0.1519723,9.23
2172,Right,Yes,Yes,2,97.543,9.731,12.657,1066.99,0.41438995,10.19
2173,Right,No,No,4,91.622,11.795,11.682,963.579,0.81392952,8.34
2174,Right,No,No,2,92.894,9.818,9.702,1050.64,0.46826395,10.62
2175,Right,No,Yes,3,94.582,9.621,13.182,1281.28,0.58347182,8.6
2176,Right,No,No,4,93.997,9.753,10.184,1507.31,0.7672449,9.31
2177,Right,No,No,3,93.659,9.973,11.659,1572.86,0.45144145,8.42
2178,Right,No,No,3,92.224,8.479,8.619,1297.57,0.43969096,9.58
2179,Right,Yes,No,3,92.408,10.648,11.999,855.658,0.70290716,7.49
2180,Right,No,No,5,90.73,12.284,15.643,1289.35,0.17170724,6.56
2181,Right,Yes,Yes,3,94.42,10.918,12.529,960.264,0.00857158,9.05
2182,Right,Yes,No,3,96.805,10.556,13.609,1369.78,0.45106684,9.51
2183,Right,No,No,2,93.609,7.586,6.405,1548.79,0.32697629,10.84
2184,Right,No,No,5,94.363,12.617,14.621,1356.85,0.74969717,7.18
2185,Right,No,No,4,91.879,14.553,18.262,1064.21,0.28216513,8.6
2186,Right,Yes,No,3,93.971,7.729,10.169,1703.19,0.68192047,7.85
2187,Right,No,No,4,92.363,12.577,15.581,1477.28,0.77601474,8.41
2188,Left,No,No,5,95.396,12.428,15.497,1358.87,0.34767951,9.81
2189,Right,No,No,5,94.49,11.118,14.282,1330.32,0.87151408,7.62
2190,Right,No,No,4,90.922,10.41,12.51,1470.37,0.56845679,6.3
2191,Left,No,No,3,93.716,11.031,13.208,1223.52,0.48516307,7.38
2192,Right,Yes,No,4,90.78,11.967,12.61,1047.38,0.36312506,7.98
2193,Right,No,No,5,94.077,10.024,10.691,1664.43,0.37748962,6.59
2194,Right,No,No,4,93.146,12.144,12.484,690.936,0.61669147,7.24
2195,Right,No,No,2,92.195,11.028,11.285,1310.43,0.70549162,10.13
2196,Right,No,No,4,93.803,10.641,10.465,1143.45,0.60059411,7.35
2197,Right,Yes,Yes,4,94.167,10.69,11.428,1200.3,0.61942571,7.2
2198,Left,No,No,5,92.847,10.668,11.438,1548.52,0.00711566,8.31
2199,Right,Yes,Yes,2,92.53,10.847,12.565,1508.24,0.62099026,10.73
2200,Right,Yes,No,4,93.602,10.846,10.298,1464.2,0.67021392,6.94
2201,Right,Yes,No,5,93.367,11.965,14.06,1068.66,0.21677804,8.67
2202,Right,Yes,Yes,3,90.29,13.359,15.936,1354.93,0.70183971,8.4
2203,Left,No,No,6,92.471,12.243,13.693,1539.61,0.70031293,6.67
2204,Left,No,No,5,90.246,10.19,11.517,1405.27,0.05527552,4.97
2205,Right,No,No,5,89.283,11,11.648,1216.01,0.73629722,7.51
2206,Right,No,No,5,89.445,10.841,12.953,1281.87,0.03857177,7.63
2207,Left,No,No,2,91.283,8.027,5.125,1361.01,0.98426124,8.32
2208,Right,No,No,5,91.314,11.522,13.168,1411.43,0.88697471,8.45
2209,Right,No,No,3,93.5,10.108,11.335,1043.26,0.29751466,8.2
2210,Right,No,No,3,95.084,9.112,11.019,974.909,0.55673353,8.44
2211,Right,Yes,No,2,93.436,11.26,11.428,893.177,0.96659801,11.25
2212,Right,No,No,4,93.101,10.856,10.493,1525.66,0.43127462,8
2213,Right,No,No,4,94.022,10.691,12.865,1606.63,0.52117426,10.21
2214,Left,No,No,5,91.475,11.321,11.731,1118.68,0.85818311,9.22
2215,Right,No,No,4,89.892,10.545,10.389,1192.13,0.95148826,5.99
2216,Right,No,No,3,92.083,11.088,12.896,1185.69,0.23144096,9.2
2217,Right,No,No,2,92.451,10.762,10.225,1078.08,0.55717947,10.3
2218,Right,No,Yes,3,93.348,9.086,9.119,1714.72,0.85048538,9.64
2219,Right,Yes,No,3,94.342,9.503,10.86,1648.83,0.47073192,9.66
2220,Right,No,No,5,93.129,11.715,13.325,1164.08,0.08224097,7.94
2221,Right,No,No,3,92.477,10.624,12.517,981.738,0.63516991,8.64
2222,Right,No,No,2,94.642,9.499,10.48,1090.31,0.88558203,11.6
2223,Right,No,No,5,91.448,13.834,15.69,1029.61,0.4394017,7.07
2224,Left,No,No,4,95.705,11.684,13.538,682.349,0.52814941,8.23
2225,Right,No,Yes,4,95.499,7.068,6.864,1524.91,0.47834941,8.18
2226,Right,Yes,Yes,2,95.056,8.663,10.55,1188.64,0.4804391,10.6
2227,Right,Yes,No,4,90.653,10.403,11.913,1577.88,0.06570591,8.55
2228,Left,No,No,4,96.304,10.764,11.695,1107.24,0.96378169,9.57
2229,Right,No,No,3,94.01,9.837,10.821,1204.46,0.19198801,8.67
2230,Right,No,No,4,92.84,10.595,13.591,1327.23,0.48780804,8.4
2231,Right,Yes,No,3,91.522,9.919,9.395,1573.62,0.3207685,8.63
2232,Right,No,No,6,92.93,13.483,18.351,1686.7,0.32018735,8.1
2233,Right,No,Yes,5,93.742,12.682,15.67,1097.67,0.00827001,9.77
2234,Right,Yes,Yes,3,91.859,11.564,14.053,1084.03,0.54993355,9.99
2235,Right,Yes,Yes,3,93.483,11.333,11.492,1121.51,0.53126134,10.33
2236,Right,No,No,5,95.165,8.467,9.193,1480.86,0.42937578,6.52
2237,Right,No,No,3,95.47,9.094,12.038,1772.83,0.77131382,9.23
2238,Right,No,No,5,93.464,13.043,15.497,788.302,0.65548087,9.07
2239,Left,No,No,5,93.392,9.054,11.004,1340.1,0.68616195,6.7
2240,Right,Yes,Yes,3,91.79,10.394,12.243,973.525,0.24911677,8.97
2241,Right,Yes,Yes,3,90.968,13.572,13.914,976.573,0.08011882,9.52
2242,Right,No,No,3,92.973,10.193,11.109,1366.63,0.74318307,8.48
2243,Left,No,No,5,95.602,10.943,12.977,1495.91,0.66442588,6.06
2244,Right,No,No,5,93.898,11.075,13.442,1596.85,0.23453959,6.46
2245,Right,No,No,5,93.734,11.66,12.963,1345.74,0.64350113,7.5
2246,Right,No,No,4,90.261,9.575,9.44,1271.56,0.33410325,7.27
2247,Right,No,No,3,93.558,8.182,7.972,1561.91,0.68957805,11.06
2248,Right,No,No,6,91.753,10.122,11.48,1214.18,0.07416442,4.5
2249,Right,No,No,4,91.868,12.194,13.62,1263.22,0.7795633,8.01
2250,Left,No,No,5,92.195,12.363,14.393,1137.34,0.11253683,7.28
2251,Right,Yes,No,4,91.46,11.702,12.671,1024.91,0.45573652,6.4
2252,Right,No,Yes,4,91.579,14.483,16.65,1141.7,0.73074832,5.95
2253,Right,Yes,No,2,96.788,7.917,10.178,1147.09,0.03819617,10.17
2254,Right,No,Yes,5,93.477,10.757,13.439,1113.78,0.57880024,6.6
2255,Left,No,No,4,93.503,11.708,12.581,1160.37,0.37768171,8.74
2256,Right,No,No,5,91.173,10.991,12.382,1595.46,0.95136723,6.9
2257,Right,No,No,2,94.723,8.558,9.424,1314.13,0.09886148,11.58
2258,Right,Yes,No,2,92.243,13.117,12.892,797.471,0.84100659,11.1
2259,Right,No,No,4,89.925,12.037,11.14,963.998,0.3322891,8.98
2260,Right,No,No,3,93.982,12.361,12.743,1027.17,0.0611461,9.19
2261,Left,No,No,4,92.004,10.094,10.025,907.792,0.60170385,8.59
2262,Right,Yes,No,3,93.069,10.321,9.024,1298.79,0.67561553,9.88
2263,Right,Yes,No,2,93.754,10.103,12.382,1209.15,0.24859039,9.09
2264,Right,No,No,4,92.852,12.309,15.104,843.399,0.13171726,9.31
2265,Right,No,No,5,93.372,12.159,13.998,824.045,0.05814037,6.86
2266,Right,No,No,3,90.513,10.945,11.414,708.598,0.70650125,8.28
2267,Right,No,No,4,93.862,10.244,10.664,1794,0.27569861,8.19
2268,Left,No,No,5,93.422,10.75,13.443,1138.37,0.23894592,8.07
2269,Left,No,No,4,91.051,10.343,10.811,1471.64,0.96246272,7.32
2270,Right,Yes,No,2,93.916,9.905,10.278,1221.59,0.67801746,10.03
2271,Right,No,No,4,88.967,11.13,8.727,1111.22,0.55602834,5.96
2272,Right,No,No,4,93.014,10.751,12.687,988.822,0.50850409,8.06
2273,Right,No,No,5,91.294,13.335,15.46,1289.6,0.6479035,7.42
2274,Left,No,No,4,90.554,12.114,13.512,1144.48,0.17593098,7.5
2275,Right,No,No,3,93.163,10.413,11.526,1442.7,0.55515839,7.06
2276,Left,No,No,3,93.009,10.138,12.17,1209,0.29511573,8.84
2277,Right,No,Yes,3,92.647,12.417,11.844,1231.8,0.85413876,11.17
2278,Right,No,No,5,94.592,11.403,13.163,1436.72,0.12903514,6.63
2279,Right,Yes,Yes,2,92.922,13.05,15.342,817.069,0.37519587,10.22
2280,Left,No,No,4,95.138,9.098,9.975,1024.23,0.36673784,8.79
2281,Right,No,No,4,94.114,12.916,14.077,1177.77,0.4978111,8.94
2282,Left,No,No,3,94.791,7.997,7.568,1761.95,0.24828583,9.47
2283,Right,No,No,4,92.555,9.701,12.233,1440.32,0.19456725,9.25
2284,Right,No,Yes,2,92.221,11.184,13.727,849.299,0.72519627,10.95
2285,Right,Yes,Yes,4,90.999,10.187,11.206,1726.16,0.96049705,8.65
2286,Left,No,No,4,96.287,9.067,9.204,1025.25,0.97278292,9.4
2287,Left,No,No,4,91.673,11.453,11.475,1004.01,0.63707585,6.59
2288,Right,No,No,5,90.447,11.813,14.558,1033.43,0.16432562,6.32
2289,Left,No,No,6,93.562,12.051,16.732,1340.95,0.20912904,7.02
2290,Right,No,No,3,93.445,10.195,12.346,1297.17,0.79210233,8.67
2291,Right,Yes,Yes,3,93.887,12.918,14.462,1554.43,0.99092235,9.29
2292,Right,No,No,4,94.145,10.813,13.095,978.524,0.00971015,9.04
2293,Left,No,No,4,92.472,9.8,11.183,1392.2,0.04456005,7.86
2294,Right,No,No,3,96.451,7.037,6.077,1271.44,0.79647876,8.91
2295,Right,No,No,3,91.237,10.674,12.102,966.55,0.20322401,8.3
2296,Right,No,Yes,2,94.921,7.699,8.196,1267.74,0.75063474,9.76
2297,Right,No,No,5,93.384,13.14,15.775,1216.73,0.70954275,8.08
2298,Right,No,No,4,88.114,12.071,15.16,1177.31,0.86452894,8.82
2299,Right,No,No,4,92.693,11.565,11.066,1212.02,0.92201409,8.04
2300,Right,Yes,Yes,2,92.769,11.404,13.338,1475.85,0.05332599,10.07
2301,Left,No,No,4,90.303,12.442,13.922,1135.93,0.67539954,7.96
2302,Left,No,No,3,93.991,10.797,13.924,1350.35,0.07528575,9.95
2303,Right,No,No,5,89.852,10.991,13.852,1596.27,0.49224194,5.87
2304,Right,No,No,3,92.481,10.055,11.868,944.563,0.96821847,8.11
2305,Right,No,No,5,93.732,10.416,14.446,1598.85,0.93021585,7.73
2306,Left,No,No,5,91.775,13.541,17.802,1209.05,0.72024776,8.44
2307,Right,No,No,3,93.802,9.554,11.605,1385.29,0.65251664,9.31
2308,Right,No,No,3,92.404,10.692,10.313,836.413,0.08740089,8.76
2309,Right,Yes,No,3,95.685,13.191,15.051,1233.92,0.98639772,7.83
2310,Right,No,No,2,94.246,10.006,11.879,1334.01,0.09856467,11.79
2311,Left,No,No,5,94.955,11.076,13.256,1185.71,0.02216544,5.38
2312,Left,No,No,3,92.896,10.878,11.188,1042.73,0.84230805,7.69
2313,Left,No,No,4,95.894,11.627,14.25,1048.13,0.74431298,8.28
2314,Right,No,No,3,90.071,10.299,9.658,1322.83,0.95813517,10.35
2315,Right,No,No,5,92.401,11.011,12.813,1460.83,0.88909523,7.28
2316,Right,No,No,4,88.616,10.156,9.365,1312.49,0.82517154,6.95
2317,Left,No,No,4,92.055,10.9,13.412,1288.19,0.92177414,9.89
2318,Right,No,No,3,94.372,7.822,8.835,1455.73,0.85056578,8.5
2319,Right,Yes,No,3,93.319,10.975,11.719,1038.64,0.7023249,8.41
2320,Right,No,No,3,95.196,8.339,8.641,1556.54,0.2987248,8.66
2321,Right,No,No,4,91.767,9.703,8.712,1157.78,0.27447437,8.11
2322,Right,No,No,3,92.75,11.448,13.724,1492.94,0.13883401,7.32
2323,Right,No,No,3,91.12,11.768,12.64,1406.67,0.42905211,9.1
2324,Right,Yes,No,3,93.659,9.85,11.402,1605.8,0.4914982,10.02
2325,Right,No,No,4,93.734,10.795,15.185,1236.92,0.68485046,8.52
2326,Left,No,No,4,94.872,12.002,14.252,1108.84,0.16154162,9.6
2327,Right,No,No,4,94.446,10.843,12.562,1358.43,0.40811706,10.93
2328,Right,No,No,5,93.202,11.54,14.792,1020.45,0.23570568,8.23
2329,Right,Yes,Yes,2,91.764,11.356,13.743,975.475,0.87460197,10.42
2330,Right,No,No,4,90.886,12.536,13.213,1029.87,0.44940591,8.3
2331,Right,No,No,3,93.986,9.138,10.138,1507.22,0.14404596,8.69
2332,Right,No,No,3,93.412,9.344,11.567,1523.02,0.59043195,8.07
2333,Right,Yes,Yes,3,91.399,11.059,11.822,1037.54,0.62367769,7.24
2334,Left,No,No,3,92.981,12.78,17.076,806.323,0.06158082,9.83
2335,Left,No,No,4,92.243,10.388,10.121,1224.73,0.41708016,6.89
2336,Right,No,No,4,91.736,11.767,14.455,1114.12,0.48657799,6.52
2337,Left,No,No,3,95.68,10.775,13.241,1212.98,0.33739222,10.99
2338,Right,Yes,No,4,96.276,11.377,14.053,1371.9,0.92688549,7.1
2339,Left,No,No,4,93.796,9.492,10.458,1471.32,0.43055825,9.72
2340,Left,No,No,5,89.506,10.18,11.345,1355.01,0.26088199,6.87
2341,Left,No,No,5,94.992,11.454,13.736,888.967,0.05497407,8.74
2342,Right,No,No,5,93.158,10.575,13.604,1359.9,0.67843673,8.4
2343,Right,No,Yes,3,94.782,9.467,8.992,1254.35,0.03284398,7.47
2344,Right,Yes,No,2,94.13,9.364,11.807,1473.78,0.45397207,9.89
2345,Right,Yes,No,4,93.987,12.849,17.685,1314.02,0.94914039,7.98
2346,Left,No,No,5,93.752,13.142,16.444,1079.46,0.23564003,8.27
2347,Right,Yes,Yes,2,96.993,8.582,8.888,1285.35,0.21754961,7.86
2348,Left,No,No,3,94.689,12.378,14.504,618.331,0.87789067,8.63
2349,Left,No,No,6,92.589,13.373,16.8,657.41,0.92071421,6.84
2350,Right,No,No,3,92.632,9.386,9.021,1280.66,0.94705119,8.25
2351,Right,No,No,3,86.284,11,9.643,1175.7,0.02938744,5.77
2352,Left,No,No,4,91.872,11.804,12.933,865.4,0.71925036,9.15
2353,Left,No,No,3,94.416,9.381,8.997,1122.69,0.31621456,8.44
2354,Right,Yes,No,4,90.207,12.375,13.852,1212.87,0.77336451,5.55
2355,Left,No,No,3,91.438,10.64,10.381,1270.94,0.50533083,9.25
2356,Right,No,No,3,90.136,11.975,10.469,712.528,0.90176023,8.19
2357,Right,No,No,4,94.21,9.529,12.478,1862.37,0.23576739,9.32
2358,Right,No,No,3,94.284,10.234,12.54,1482,0.71967754,10.09
2359,Right,No,No,3,95.137,9.906,11.174,772.002,0.27407487,10.79
2360,Right,No,No,4,94.023,11.548,12.168,1049.32,0.76686557,10.65
2361,Right,Yes,Yes,4,91.089,11.597,12.298,1115.02,0.50797641,6.92
2362,Left,No,No,5,92.881,12.052,13.356,773.933,0.16712182,8.18
2363,Left,No,No,6,92.797,13.323,16.157,954.243,0.87571435,4.91
2364,Right,No,No,5,92.373,13.185,15.833,1061.28,0.01254818,8.06
2365,Right,Yes,No,4,92.497,11.418,12.21,1266.7,0.57907923,8.9
2366,Right,Yes,No,5,93.799,11.74,14.211,1426.37,0.44068472,8.11
2367,Right,No,No,5,93.798,11.862,15.184,1183.24,0.42494671,6.87
2368,Left,No,No,3,93.86,9.242,7.918,881.41,0.41208557,7.96
2369,Right,No,No,3,91.681,10.28,11.793,1544.48,0.61267724,7.98
2370,Right,No,No,4,92.552,12.624,13.358,962.497,0.80618477,9.42
2371,Right,No,Yes,5,93.291,12.259,16.701,1091.6,0.1795048,8.64
2372,Left,No,No,4,90.567,11.02,11.067,1252.88,0.5220552,7.15
2373,Right,No,No,4,92.083,11.369,12.538,1169.62,0.99399804,6.81
2374,Right,No,No,4,89.255,13.958,15.986,1105.73,0.98557895,8.55
2375,Right,Yes,No,2,88.698,11.331,10.925,1038.81,0.41214632,8.8
2376,Left,No,No,5,91.442,12.057,15.174,1379,0.10924077,5.17
2377,Right,No,No,4,93.426,12.909,17.136,1448.42,0.08178493,7.42
2378,Right,No,No,5,93.937,10.989,16.21,1235.78,0.86661001,6.68
2379,Right,No,No,4,92.709,9.414,10.32,1325.81,0.45626812,7.95
2380,Right,No,No,3,90.197,9.899,10.752,1205.75,0.50646454,6.32
2381,Right,No,No,5,94.273,13.569,14.263,1032.17,0.52447661,7.97
2382,Right,No,No,5,93.113,11.052,13.694,1516.4,0.64363164,9.24
2383,Right,No,No,4,91.613,12.532,15.124,1382.64,0.821943,10.06
2384,Right,No,No,4,95.456,11.573,13.696,1333.13,0.61358075,8.85
2385,Right,Yes,No,5,92.726,12.181,14.589,1289.83,0.66456947,5.66
2386,Right,No,No,3,93.238,13.189,15.125,867.265,0.5158271,8.47
2387,Right,Yes,No,3,88.879,11.318,13.394,1330.65,0.28479358,8.4
2388,Left,No,No,5,92.843,11.821,12.991,966.935,0.9376915,8.09
2389,Left,No,No,4,94.189,9.631,10.882,1067.06,0.85968864,7.07
2390,Right,Yes,Yes,3,89.291,11.822,10.625,1104.32,0.76791757,6.4
2391,Right,Yes,No,3,95.067,10.167,12.044,1629.05,0.28679197,9.13
2392,Right,No,No,5,91.714,13.452,16.191,1243.36,0.06808077,7.22
2393,Right,No,No,4,92.652,11.468,11.361,1291.59,0.59172555,8.98
2394,Left,No,No,4,91.554,10.621,9.54,879.776,0.7025937,7.03
2395,Left,No,No,5,92.228,12.438,13.391,1152.86,0.00558112,7.99
2396,Right,No,No,4,95.478,9.985,11.965,1176.06,0.92524808,8.23
2397,Right,No,No,3,94.202,11.568,15.982,842.609,0.13634751,9.22
2398,Left,No,No,4,91.415,11.332,12.358,1634.01,0.72848789,6.75
2399,Right,No,No,5,95.667,10.407,14.263,1440.21,0.66902433,6.4
2400,Right,No,No,3,93.307,10.437,13.871,1535.21,0.23844865,7.57
2401,Right,No,No,3,91.686,11.999,12.425,1159.25,0.14230224,7.33
2402,Right,No,No,5,89.088,14.36,16.905,1145.27,0.70677895,7.25
2403,Right,Yes,No,4,91.848,13.113,14.077,475.851,0.37215864,6.36
2404,Right,No,No,3,92.876,12.117,11.327,1195.74,0.46471317,10.37
2405,Right,No,No,4,93.278,10.705,12.626,1332.14,0.90879722,7.22
2406,Left,No,No,4,90.673,12.398,16.118,1052.24,0.51971358,7.68
2407,Right,No,No,4,92.049,12.73,15.48,1512.19,0.93169469,8.73
2408,Right,Yes,Yes,2,91.315,10.872,10.094,773.493,0.89429321,6.9
2409,Right,Yes,Yes,2,94.375,9.97,12.241,1381.51,0.57474528,8.59
2410,Right,Yes,No,3,92.58,10.049,9.84,1229.33,0.78381092,8.92
2411,Right,Yes,Yes,4,91.766,10.445,9.169,944.2,0.94322893,8.81
2412,Right,No,No,5,91.247,11.594,11.812,1225.75,0.66006186,4.41
2413,Right,Yes,No,3,92.327,9.323,7.725,1063.18,0.75213216,8.53
2414,Left,No,No,4,95.474,11.356,15,911.746,0.4318649,9.35
2415,Left,No,No,3,93.036,11.268,13.855,1060.73,0.39568392,8.5
2416,Right,Yes,No,3,93.281,10.298,11.121,1308.59,0.26238548,9.2
2417,Left,No,No,4,92.656,10.907,11.361,1276.3,0.88570885,9
2418,Left,No,No,5,90.957,11.414,12.209,1477.93,0.06797137,6.82
2419,Right,No,No,4,93.154,12.445,15.818,1539.6,0.91376395,7.88
2420,Right,Yes,Yes,3,92.027,11.843,12.228,940.892,0.7056412,7.02
2421,Right,No,No,3,94.06,10.685,13.035,933.625,0.95142918,10.92
2422,Right,No,No,3,90.954,8.38,7.728,1141.69,0.64495129,7.44
2423,Right,No,No,3,92.357,10.106,12.068,1190.14,0.30036719,7.36
2424,Left,No,No,4,92.167,11.781,12.878,1732.4,0.8415786,7.64
2425,Right,Yes,Yes,2,93.073,13.047,12.832,908.928,0.64418753,9.33
2426,Right,No,No,5,95.329,10.388,12.695,1329.39,0.13815333,8.28
2427,Right,No,No,4,90.543,10.171,9.597,961.674,0.70748212,7.95
2428,Right,No,No,5,91.517,11.986,16.123,1301.55,0.08513937,6.09
2429,Right,Yes,Yes,2,96.804,8.83,12.079,1066.25,0.18283402,8.52
2430,Right,Yes,Yes,5,92.968,11.065,13.471,1205.09,0.61406469,8.04
2431,Left,No,No,5,94.455,10.778,10.606,1204.62,0.87559515,7.51
2432,Left,No,No,5,92.967,13.161,15.022,1076.28,0.40593212,7.94
2433,Left,Yes,No,4,93.412,12.752,13.566,1247.68,0.45006435,7.5
2434,Left,No,No,4,93.061,11.921,12.927,898.104,0.06334571,8.84
2435,Left,No,No,6,94.608,12.777,17.96,1561.26,0.8981253,8.09
2436,Right,No,No,5,88.502,11.725,10.714,967.095,0.21201109,8.07
2437,Right,No,No,4,91.167,10.939,12.374,1180.99,0.42735928,9.32
2438,Right,No,No,3,92.86,11.375,14.04,1599.99,0.7576012,8.17
2439,Right,No,No,6,94.838,10.734,13.537,1670.05,0.78159986,7.26
2440,Left,No,No,3,93.807,7.537,6.103,1149.3,0.81925725,11.78
2441,Left,No,No,5,92.172,12.995,16.243,1342.29,0.40971888,9.54
2442,Left,No,No,5,96.009,10.838,15.215,1198.47,0.57933633,9.07
2443,Right,No,No,2,94.45,9.518,8.952,1399.53,0.20882712,9.27
2444,Right,Yes,No,3,96.311,9.524,10.131,1417.37,0.9618147,8.04
2445,Left,No,No,5,95.642,8.433,7.532,979.88,0.21319483,6.65
2446,Right,No,No,4,95.77,9.888,14.313,1687.19,0.86950166,8.97
2447,Left,No,No,4,91.429,12.3,14.741,839.432,0.2094511,6.2
2448,Right,No,No,4,89.761,9.446,9.054,1289.32,0.84333183,7.72
2449,Right,No,Yes,4,91.882,11.847,12.211,1007.77,0.48178812,6.81
2450,Right,No,No,4,93.564,11.791,12.351,1081.88,0.97886679,8.72
2451,Right,No,No,4,91.224,12.066,14.528,1080.53,0.36889321,7.96
2452,Right,Yes,No,3,91.305,12.387,13.344,906.939,0.79322812,10.57
2453,Right,Yes,Yes,3,93.462,11.949,12.529,1359.02,0.67553409,9.63
2454,Right,No,No,3,94.16,12.826,16.197,1364.32,0.94842544,10.87
2455,Right,No,Yes,4,95.331,12.065,16.068,762.943,0.76663406,5.44
2456,Left,No,No,5,92.449,12.768,14.526,595.349,0.75128935,7.73
2457,Left,No,No,4,96.051,10.643,13.464,1236.85,0.71216007,8.52
2458,Left,No,No,3,94.518,12.544,14.902,1138.12,0.30065602,10.58
2459,Right,No,No,3,92.585,9.48,9.316,1442.38,0.30311336,9.67
2460,Left,No,No,4,95.839,12.545,15.047,1129.93,0.06476021,8.09
2461,Right,Yes,Yes,4,88.654,13.306,13.806,1042.03,0.33558236,7.49
2462,Right,No,Yes,4,91.949,11.1,11.702,1036.02,0.07097161,8.31
2463,Right,No,No,4,93.296,12.429,15.904,1079.75,0.16191287,8.06
2464,Left,No,No,3,94.832,8.271,10.427,1042.18,0.31719882,9.63
2465,Right,Yes,Yes,2,94.426,10.353,11.162,852.297,0.61023224,7.86
2466,Right,No,Yes,2,93.104,11.484,15.489,1568.48,0.9933582,9.1
2467,Right,No,No,2,92.864,10.043,9.948,1070.16,0.00816347,10.89
2468,Left,Yes,No,4,94.457,10.764,11.718,971.62,0.11265957,9.41
2469,Right,No,No,5,91.305,13.48,15.193,1343.15,0.96159638,7.07
2470,Right,No,No,5,92.729,12.313,14.549,944.209,0.16166838,9.21
2471,Right,Yes,No,4,92.557,8.401,7.908,1594.85,0.02049257,9.18
2472,Right,No,No,4,94.557,10.484,12.658,1232.63,0.63764748,8.19
2473,Right,No,No,3,94.8,9.359,12.26,1566.2,0.05960038,9.28
2474,Right,No,No,4,95.046,11.185,12.313,1151.27,0.06649586,9.05
2475,Right,No,No,5,91.713,11.231,13.449,1130.32,0.5360132,9.94
2476,Right,No,No,5,92.751,13.048,14.185,1347.48,0.09590621,6.8
2477,Right,Yes,No,5,93.482,12.922,12.638,1195.76,0.27614818,8.49
2478,Right,No,No,3,96.017,9.989,13.583,1549.13,0.24785699,9.71
2479,Right,No,No,3,92.417,10.375,8.716,1046.74,0.54111683,9.86
2480,Right,No,No,3,91.977,11.785,14.311,909.447,0.05689217,8.56
2481,Right,No,No,4,92.577,10.809,11.57,1212.32,0.18212848,8.2
2482,Left,No,No,5,92.943,11.71,12.32,1141.03,0.19417035,6.67
2483,Right,Yes,Yes,3,96.026,8.511,10.459,1196.47,0.78049783,9.37
2484,Left,No,No,6,93.374,10.689,12.835,1373.17,0.7868478,8.14
2485,Right,No,No,5,91.031,12.593,14.341,1364.12,0.49007281,6.79
